"Density","Year","E_km","N_km"
3.54988947174938,1977,426.550526042158,4379.12027543136
3.43989027688268,1977,515.414667860106,4137.33938371588
4.55230607743057,1977,358.794243347014,5345.37137869473
3.77226018780813,1977,422.366885972802,4355.14688547579
4.88809635134926,1977,384.300167602888,5099.9970913146
3.32323154022309,1977,671.154856937793,3919.23294952776
4.77717317108538,1977,360.111036833037,5260.78123550213
3.43079956603369,1977,386.000697403578,4558.3840680646
4.24320195814942,1977,397.306683168515,5147.40202189257
3.89847723387637,1977,361.739622644823,4745.70144372982
3.2860149134929,1977,752.674825327639,3787.37022259225
3.28389733769366,1977,494.628475065148,4196.57285153688
5.47880229451274,1977,396.294975203884,5013.19438003245
3.31039589357603,1977,397.138452171782,4567.18975371388
4.08694393541874,1977,361.569651932589,4722.72031305419
4.86040060425734,1977,352.322197551779,5269.25625784233
4.52335560229873,1977,352.650917815702,4865.1714367515
3.59332501136264,1977,427.459558109052,4344.4127608806
5.00533842750293,1977,373.984509710844,5112.7015124027
3.7964249182484,1977,456.682077237424,4216.36478595985
4.00001821575296,1977,680.000797487797,3883.36556426672
3.35887882028331,1977,636.586983972628,3961.61394987942
4.60191645067091,1977,359.438574668263,4859.07008509957
4.48140969535439,1977,373.725342497651,4836.96779092008
3.89899734834016,1977,594.790027580263,4066.24767445243
3.42170998747491,1977,381.08378002333,4542.09698291832
3.51134302453403,1977,684.23275287963,3896.41901462554
4.2988511783643,1977,359.979999518957,4790.62841356153
5.34925261886171,1977,373.341041529228,4992.73787969403
5.5695363945969,1977,380.86798020519,5028.74072646648
4.00536857697526,1977,380.580697880315,4826.66793041286
3.93180871963795,1977,414.168807975498,5030.01539807148
3.16925897570365,1977,754.403993847944,3810.89290780242
3.48970382729232,1977,708.171981930984,3826.50516609522
4.09432288951121,1977,418.538768366967,4307.46823481455
4.37579779642471,1977,334.476815396747,5364.08341300651
4.13717605380398,1977,380.951823202264,4836.56181725692
3.71813426000584,1977,404.103074068171,4422.80182977876
4.16340852264912,1977,309.706845538037,5345.52220904724
3.91065833925574,1977,441.934616515824,4268.90441135891
3.87348000620172,1977,412.500330395334,5085.23816978837
4.10890997241366,1977,415.840376117689,4341.2224505984
3.6893054318745,1977,462.702585691817,4197.02667088914
5.13522397228173,1977,367.178888759757,4988.23471255708
4.1449838600029,1977,368.552842085288,5218.08968179942
3.21975054023926,1977,700.785004436964,3881.5846805869
4.01630304269987,1977,416.547239336568,4373.42359292607
3.72032448777567,1977,591.673769154123,4029.33627255769
3.91202895733279,1977,578.959219115962,4079.060328224
4.79532624020822,1977,356.796506287734,5189.54888955868
3.58640523430789,1977,375.903814878722,4716.92002528201
3.87420967582835,1977,382.488626669913,5231.04505451962
3.36714757310816,1977,385.829811660815,4568.18695942336
3.45769889479346,1977,629.470659638823,3981.57679547121
3.47711009309794,1977,657.967221073245,3921.70928756715
4.50345245388333,1977,345.103796496219,4880.71187931469
4.55173200402812,1977,361.556667599761,5270.9546662375
4.0357814917355,1977,357.572596303072,4760.80570208906
3.79635270943568,1977,421.719797834303,4362.09699798301
3.94155480902706,1977,376.096011340801,5209.22387544196
4.95474534443117,1977,364.278637601943,4972.20288304571
3.57255725482772,1977,377.946481175118,4794.70524550476
4.53171485068276,1977,401.525629637474,4980.02392909016
5.20891754071242,1977,374.459000136876,4974.48695055132
4.49235275490426,1977,344.280643689883,4887.74784873879
4.48012730167233,1977,347.28172300401,5308.37449002343
4.38408115416289,1977,399.18571143599,4972.18261695317
3.2241700010639,1977,705.183297180005,3867.61876089747
3.74129029933647,1977,381.185240846989,4926.36062006759
4.279692723827,1977,409.500787088586,5000.63369679403
3.40555552590556,1977,388.314973596462,4592.00374389281
3.85781790331609,1977,449.894760560271,4248.48202038206
4.58864442562879,1977,345.39737945568,4750.61513350711
3.52982372674539,1977,387.439298272879,4880.28683775897
3.14212015952564,1977,757.57472449675,3802.28669204966
3.19786760500714,1977,389.95961566602,4529.80347470651
3.8690467713571,1977,406.570332131959,4963.5373790289
4.76614159080527,1977,352.172554628796,5204.68492855933
3.34891309167266,1977,372.311750085305,4491.76375389777
3.33874008765085,1977,479.957161364001,4250.64029698544
4.96891031961737,1977,379.156382574516,4964.18335484314
3.55854475102854,1977,397.688565657448,4861.74644699933
3.44723501315434,1977,383.932254627386,4891.87983054848
5.01110516494339,1977,371.447594087032,5104.12095086329
4.94508191586972,1977,388.260231429705,5128.69806997621
4.06725268149317,1977,370.862893821544,5279.54397184186
3.62599822181641,1977,696.45508773008,3843.64737617666
4.63431086249868,1977,340.036529852115,5325.63444740571
4.96339850340456,1977,380.565127036773,5075.10766954018
4.28519193554909,1977,407.679781845858,5036.74697812002
4.53615408516494,1977,334.484888802572,5357.26253955525
3.79571989014006,1977,369.701458120995,4684.98996773979
4.19045608482986,1977,299.131894707906,5362.3732724778
3.37811288360786,1977,380.235094682628,4533.37436914004
3.68006548239204,1977,726.762760441028,3786.22710606125
3.85168672276572,1977,410.244611016845,4975.79039315135
3.818291331961,1977,689.98206234374,3835.53605452921
4.55596277519976,1977,356.697363915856,5336.66553530003
3.07284183397067,1977,480.081972977643,4225.78820973166
4.53797594306527,1977,370.564221401287,4830.69167853075
5.04849516879447,1977,371.65515951042,5093.38440622755
3.89757893290772,1977,414.788270207181,5020.68672632406
3.33121335997594,1977,796.537161781118,3790.38961968157
3.54433372000306,1977,370.067070828943,4758.34517016917
3.56330236300381,1977,487.732851510015,4177.88656553936
3.56929425102175,1977,542.191736024142,4123.27428230097
3.94160367097249,1977,409.818284619563,5102.43706619318
