"Area_km2","E_km","N_km"
72.422881184,366.707119394865,5067.81812412774
137.88285284,385.650466374842,5114.49954141335
81.480874076,349.019005208596,4790.50067211924
118.214826484,344.977938106982,4875.62676310146
122.725414096,371.44875399999,5016.88717154828
45.848116448,381.19383861844,4659.14597301449
142.701552228,666.856434030711,3909.69502081832
118.457414796,490.315616717919,4232.02706833656
0,297.161728913908,5361.53541570542
207.638207432,517.070260791936,4159.86567480272
88,367.793265560633,5225.74023891815
64.422091116,645.556235513024,3956.6201804918
44,369.565778706635,5196.75532279716
119.500434668,636.2207344947,3961.65490330666
52,348.230330968945,5325.30929541334
124,491.124390619168,4187.82593759135
186.6160839,368.000485005376,4453.34146705841
104.9542418164,398.602906804548,4873.86545495907
148.188743432,431.837695473207,4290.54463497099
164.107113136,358.214042632685,4937.57968090009
108,390.484076253652,5159.27034472406
221.147934956,398.03109108391,4936.21467657698
104.02199248,354.383636683989,5325.40811787647
100.337424424,364.170129100941,5170.4576590163
82.681688704,365.024135855871,4676.7310932521
84,369.990941884634,5216.49956119927
104,536.511157278643,4113.40289234249
83.879913268,511.846488589788,4183.38406551173
108,393.283605861957,5068.15390935957
88,398.4147620657,5012.53598664492
104,377.147570042073,4900.84415534152
88.935299636,366.597362544308,5084.99738819273
120,381.900023118669,5098.99602908482
66.804406116,528.769180260469,4100.30440685945
116,388.581779526862,4871.50271141772
100.434436596,492.302098126903,4197.50721914243
140,365.808521868593,4780.87372063817
140,748.048476467267,3797.41819576433
168,395.38494602932,4957.251359881
106.750661356,415.741129505377,4337.35335438272
149.686768328,682.958664181038,3896.19216165329
68,357.821099330175,5212.92469847705
185.77552414,792.477850748936,3792.9005616248
136,376.856202043175,4836.49409524526
138.048018368,464.105413543087,4267.22484310365
64,358.147195336012,4781.38201417525
106.308757168,404.852564773355,4413.55445816557
68,379.473598734008,5175.70013107671
70.255615848,355.741703054917,4790.14992733572
132,690.984341800286,3878.90503992893
100,375.529343784264,4809.8858658107
171.88369292,399.151237624948,4922.42215850634
124.563994472,597.743385784224,4009.78783013065
114.829678916,503.696629178268,4142.76872818627
144,379.561769280854,4958.25704199619
143.04718792,374.513522591309,4717.82236323126
226.56793641488,836.522684614707,3780.30413105573
156.221568996,488.457579833568,4214.58824795682
128.176000144,370.979018477445,5040.20014540071
68,354.014816070532,4769.94019654184
100,389.839037306366,4899.65610257673
146.927504972,487.482315663462,4177.51724756574
72,381.217227501883,4880.19613942485
138.788413456,390.946617320583,4834.01826694118
140,385.968204695415,4969.59156169451
148.807605936,442.74441762528,4269.00027034909
169.178195604,457.760449051257,4234.95388945014
181.885487948,680.586279782221,3856.43938512553
94.807507360124,384.987978203286,4620.80580947044
89.37263072,351.567602068648,4779.59491113684
177.433254928,586.745084754177,4017.80874466504
96,370.831361233547,5094.18707156382
76.7878267,397.884767777236,5178.42454693521
92,370.434774141202,5177.21486358979
148,369.373769750098,4909.77656388294
143.261259684,397.499686373709,4861.95648728657
85.265647868,392.725802550355,4539.7455748523
108.873158896,384.711858599689,4445.49149454445
90.547937548,400.676997861659,5161.70931625188
140,333.266881521279,5351.73151974842
88,383.594987631395,4602.4491659295
96,310.434255190685,5328.36752470965
120,390.068488577221,5138.7229270571
100,391.811501480071,5027.17057497792
96.220843172,356.085508998459,5227.75485923067
76,351.343351153765,5342.86904341054
97.01449592,557.352818977026,4100.10636719323
227.087901608,385.249437159578,4946.10544323486
217.274162688,739.1983232026,3787.80487506204
147.312394468,702.727156071986,3866.6079396949
170.920566212,371.305699796715,5253.02047111885
134.318831932,376.469869158836,4994.50710689727
113.171100052,390.102706376762,4530.3905916246
80,370.696123715402,4919.58293830883
100.4170567,427.574439801586,4345.3884109962
98.093556244,388.315107498647,4814.49420600891
0,311.107495071931,5366.90185070249
64,382.530622552499,5081.36856729144
90.00577494,422.070962034104,4400.16260951075
91.8836328,378.160437089703,4801.61034022048
160.296226944,631.202242255982,3976.27667545984
110.620595464,512.680223766477,4134.74047317705
116,351.475859645593,5307.27291352122
