"Area_km2","E_km","N_km"
1.385499588,340.163304426747,4931.51577964433
108,388.674796535053,5114.53221498188
168,376.46051369696,4899.13458722962
92,339.344073184105,5325.69725968503
123.29452403248,453.332175149454,4237.81787711084
116,349.233266490884,5280.24834753075
171.84151948,593.736176276185,4061.37945563032
226.6345035,350.861065386889,4904.3533195117
116.77560654,316.141346703208,5313.58337349403
99.777827892,342.905139526905,4864.09679972334
278.837847668,684.927241023116,3849.4901148694
0,340.596894775251,4445.24840893447
78.262908628,353.349904278643,5215.71316721741
4.032676016,319.908226765897,5364.24781646676
92,374.785574839447,5201.40951022076
89.223285816,401.64836460639,5137.53045827372
0.764897716,639.952467020217,3933.33918626024
131.593912652,713.152757006177,3811.39977229096
164,390.057743795068,5018.54321485982
0,614.328206575903,3946.62254932269
99.518224576,645.914012549306,3946.11458052993
166.28887424,502.406631676461,4158.032123169
111.628749212,373.102761964478,4526.97122383052
91.308292736,627.151521961878,3981.92504210201
163.875436456,483.056346108152,4247.01947848442
0,628.10897596342,3845.69394897538
98.307323808,390.087715674809,5195.73306218816
237.47492754,777.875457601208,3782.06274983129
70.193200776,386.986968674903,5201.98187917596
103.313438584,351.459289189285,4704.6595261981
173.101792644,412.671785877203,5036.72266420432
64.331478924,292.452321186758,5328.66580125786
196,394.318887143439,5033.65166164186
151.647068596,344.094010554684,4879.93416784189
91.819402572,445.637869567351,4291.34925339777
0,693.02389148511,3806.0626861501
53.18237774,343.778498180532,4458.22286726811
223.12895754,374.6638772185,4675.85287294072
0,620.280714159529,3910.58464173467
0,273.350887801206,5366.99443736624
196,376.141653453601,4838.07281935203
0,338.17404678447,4829.184020713
106.228974856,421.7207013333,4302.55506407291
128.549121504,404.541593649106,4972.55886564289
232,520.134719222182,4122.9328794666
152.45672276,362.754826303828,4797.67267340197
0,696.459573707184,3784.92191499898
119.28234356,411.069997687124,4983.21078392296
122.998339568,334.568358616694,5360.11979422487
84,384.773329769951,4953.63142414462
140,380.831806887186,4534.56699912127
97.710644032,653.432842749631,3920.07245774936
0,351.063175227238,5119.3834400357
212,369.796174874862,4809.87143906282
35.225078236,368.92110116936,4537.76248794297
104.485460784,346.564764051931,5288.73471351168
84,350.681377986776,5342.85640909659
76,379.537368987159,5217.29663344382
0,361.017885190214,4595.35848540069
0,331.502492033825,5051.63415975722
154.719674768,363.322377911747,4827.07209453645
133.372867484,707.248792497974,3827.34369272319
223.369562288,378.463178259507,4659.11141699763
142.306635992,368.320084788082,5289.52803720467
77.674621728,349.789353939318,4915.88445153313
145.535836216124,384.639257689095,4622.48753160823
85.301970008,376.295962304255,4716.08501575701
0,350.482554263087,4666.16652278263
56.3676320984,388.750658921459,5208.0734249445
188,372.854467326179,4864.44334237852
124.244763168,415.562402011651,4409.54032104003
129.9715726,388.464970673451,5185.91401195689
206.61505258088,842.719140034978,3777.56333707728
70.113229872,637.369242421668,3955.12524096629
11.23930168,343.463790076533,4976.66048932373
116,381.879261515317,5168.92166954161
134.384304016,360.034822911676,5186.45235437647
0,349.466006278949,4563.41235411551
168,372.770353168919,5015.98240675747
0,374.740618036639,4429.87224687524
0,399.338534284466,4355.24560747008
108,366.153256058706,4946.91224103067
152.96840312,357.183510592099,4972.5485108705
202.985541068,502.86847978796,4194.70314548165
84,425.058364100959,4326.5231886586
140.559229476,376.149536888093,4606.77259047146
130.717508636,365.294071170548,5048.49519644372
58.267160476,350.691999353026,4938.33149018305
171.628379152,451.372598847987,4282.08244490811
176,366.128528253137,4767.43371730515
188,395.307254507755,5050.9448238668
0,401.914937033242,4375.58276337896
208,360.696410206364,4880.39563179795
198.903738236,787.88529008232,3802.07297085964
176,399.386928893377,5082.98964768118
75.759496112,385.14919973616,5225.82734447216
0,357.282475543445,4421.97906415954
0,350.200369491305,4836.59893802342
111.168834952,358.176904890199,4716.03635414026
134.65510154,456.462211214099,4215.12097389961
196,459.051617390233,4251.20738351238
0,362.586837916547,4570.94971848498
124.989328944,399.306789546335,4924.35603345928
323.191246496,654.307082556839,3858.23503457298
136,381.620953095943,4867.49730879067
68.4667717,342.311075992107,4758.91983254113
211.756772696,699.956976435055,3881.4431608034
0,339.965790573062,4617.0153977531
217.138197592,700.393413596365,3864.35137634837
148,361.165229996962,4958.03335818299
77.33897886,382.500648778157,5233.64377672011
67.60312616,400.582926377055,4436.52129237452
104.79935454116,415.657268154644,4310.26975801115
37.114084696,338.259549288248,5283.09278410044
150.632377352,390.979201509957,4588.97134852771
165.998077532,387.222760049473,4918.39657513499
53.612048848,645.112863482372,3939.39666945705
91.370426956,653.99277197021,3939.5465919121
104.917835688,404.489425282091,4413.33607224754
0,370.467547034169,4554.54071170179
104,375.428247468132,5229.53381923605
106.185802508,409.40133706857,4399.81489533431
130.149874412,316.916406139735,5349.8751076057
96,361.439111433628,5215.99966084657
156.022688328,720.475301931684,3801.21830073835
164,373.741863813538,4880.46346343561
206.943471032,472.444425862644,4252.40747185429
0.029151896,649.413458764627,3901.36673047794
149.872923844,376.773263328664,4594.68522907132
160,389.017659506363,5157.62531717147
164,384.110004765008,5062.11406145662
136.706225424,441.930600031326,4268.32620144657
0.734842356,357.702329301385,5035.13619446934
219.26201826,362.122893662184,4755.88963635111
