"Density","Year","E_km","N_km"
5.17569700575683,1980,382.782294892987,5233.27140082851
5.39103329300329,1980,363.300184746771,5212.64351216745
4.72453030014125,1980,366.466755241737,4657.54756954784
4.6463289952983,1980,382.351560584817,5046.24572406524
4.56142427743014,1980,685.907313452441,3844.18368772529
4.6067890547978,1980,618.989575197631,3997.36271820738
4.7670369468064,1980,358.918441717397,4954.83997025773
5.33450871198541,1980,362.667208030339,5202.56488005257
4.66703389014398,1980,676.385629921746,3919.57499137996
4.55479565043643,1980,735.644471516778,3797.54559278877
4.58098427194856,1980,642.790767749721,3880.54139316184
4.91906950485934,1980,468.197461974035,4219.15051595236
5.3650429387268,1980,312.24740581866,5314.40129705609
4.67638196834922,1980,417.324776810861,4327.59609076881
4.80506974360448,1980,374.193411837745,5112.7290299522
4.44476856874841,1980,360.920003866724,4861.44529562913
5.17773453404592,1980,336.285902937403,5328.11530207008
4.69309951507909,1980,389.02057852181,5074.46084169993
4.70909370034431,1980,414.159257788969,5082.38275860479
5.09158473107143,1980,356.543194380704,5289.94175064001
4.65591118232512,1980,576.922984367368,4083.90948469074
5.27966446794929,1980,379.389261147221,5217.69793414521
4.67682308085329,1980,429.350712544272,4320.09081072359
4.92354968705026,1980,372.351234542639,4954.12384823236
4.5765557158227,1980,548.916526564918,4104.17404665268
4.70375597889182,1980,377.611461442591,5057.69234665111
5.30102231640079,1980,359.845167417775,5184.48356481521
4.59216474618728,1980,690.712393595887,3865.25699954247
4.6208597134206,1980,559.03014185467,4089.41362786287
5.12327588015009,1980,374.488159765752,5166.90253687311
4.65754184204468,1980,410.953954918109,4982.42957707718
5.34246936761056,1980,364.771855637831,5194.91603828948
5.19416808251579,1980,384.425565831177,5204.03988835897
5.16504647233496,1980,346.347747085819,5289.6308819324
5.31929802802166,1980,368.157585601192,5245.56325067658
4.76183608555437,1980,347.728786769513,4770.39217782445
4.91013245125773,1980,368.116474389526,5290.25959762052
4.57721613328301,1980,774.528928421382,3810.01730107969
4.95335624130084,1980,387.880789699647,5177.79633612694
5.31055109662189,1980,325.732480318235,5326.85961581589
4.66399143570646,1980,415.516723688021,4346.84055587426
4.65339056104611,1980,385.793178601289,4522.59030134816
4.60881048056165,1980,368.220220055993,4819.6831768
4.49143989685203,1980,511.76442548751,4146.28510172756
4.82229400690678,1980,369.571184755016,4793.26311523547
4.46217476239309,1980,511.031927580796,4114.47119097162
4.45885083471337,1980,373.656890332214,4845.9656505398
4.74441094082985,1980,369.376783087676,4647.06805401996
4.77351995355024,1980,362.299725059835,4921.41040871153
4.56300263027887,1980,802.237626863897,3801.84869430529
5.12553351706641,1980,387.788007846714,5211.47937692652
4.67155685747705,1980,413.056625160202,5011.35731981104
4.71359421298919,1980,408.747454590846,5089.63817964855
5.29987345083993,1980,296.499620719916,5333.00467876095
4.59237720157216,1980,757.431753691331,3777.61626517784
4.69180326885022,1980,406.231879651318,4967.8263207339
4.65322466270915,1980,601.75257151333,3957.88277766483
4.46887142961428,1980,503.650584744839,4198.23430975871
4.75640274969198,1980,378.214077088792,4451.90282849391
4.69765097407218,1980,400.946577562178,5083.2869261464
4.71463050150312,1980,415.663731093725,4410.91366747615
4.57262515352167,1980,816.101720428691,3794.76840628898
4.75757555001998,1980,402.683531664482,4423.58390439326
4.68861376305722,1980,428.448715255917,4336.63621977449
4.67821840032795,1980,418.49597879601,4317.89190387112
4.67233378388198,1980,451.014555988281,4281.8355013274
4.62405089678175,1980,397.871400678949,4908.42739675377
4.56614637084782,1980,379.045102647129,5017.48881216615
4.77537841541583,1980,365.25845898972,4479.81677871574
4.68300842919385,1980,598.074126762372,4068.67403850219
4.82517153580035,1980,367.927746413727,4729.57402107039
4.653207645815,1980,409.969383122729,4990.79764746754
4.59473866313944,1980,480.123437837963,4234.15290183498
4.70914720564969,1980,685.148158230952,3915.5446715988
4.81996246817658,1980,454.79377899298,4246.88480322635
4.71989093593413,1980,402.158044394455,4950.65722787842
4.70519568160025,1980,416.800798466367,4307.84725988019
4.45198762858512,1980,519.153437563989,4111.70415221938
4.58904002015662,1980,383.142564198933,5026.99528096463
4.45202197872144,1980,507.213871455954,4194.17426921201
4.65569370794322,1980,368.302288900518,5025.46802127565
4.95508616417843,1980,470.357728232025,4206.49247279845
4.59805277061725,1980,379.142036040931,5030.79371693516
4.5560797059341,1980,693.731870384276,3830.34941046097
4.61842229480516,1980,406.582608119448,5012.29021981141
4.72415343697523,1980,422.356593846401,4299.69860537514
4.79725582113644,1980,362.912182770421,5099.4331360722
5.00652652323637,1980,385.042189317429,5169.35837360921
4.72693591375333,1980,362.082018813044,4800.76304156552
4.55856937219892,1980,534.7217924764,4137.67480185982
4.62552667242826,1980,395.242988128397,5093.4910658974
4.55362318551708,1980,472.018552042403,4259.76896800569
4.66004943158517,1980,502.185809407956,4158.12949613379
4.7508585069985,1980,369.371262208214,4670.66444361151
4.64459487259488,1980,568.57718865502,4087.4003918887
4.59406151901781,1980,727.406040648718,3810.61056209907
4.69209475462343,1980,377.737049120479,4528.7086177707
4.7181445740163,1980,391.169364167635,5125.91663507544
5.14030109968056,1980,330.51906959968,5338.96351794787
4.79872953953754,1980,378.609917250921,4609.49977036702
4.69408705439743,1980,414.103124932315,5056.42280570613
4.61692292365887,1980,503.132767242716,4177.57675585978
4.75713845957679,1980,392.434977092049,4436.51898926531
4.65833452310991,1980,384.265868963176,4992.63090806529
4.72023325265749,1980,414.501455194947,4389.99885565413
4.60618102386217,1980,694.224583974097,3844.00381994827
4.8430552077542,1980,361.903661152525,4946.13135063178
