"Area_km2","E_km","N_km"
174.622986452,642.165209795243,3953.0746682526
19.23770084,349.066238610933,4841.82789645352
246.979541758,390.855662786439,4827.58146174614
120,387.991547551296,5132.89509131836
168,375.033180166866,4901.40129838976
216,516.593417189825,4139.92209285424
153.557134388,393.621673559656,4436.59830871458
140.260915152,468.834342666523,4258.93104518324
0,342.466595360616,4653.09075434858
156,340.682276731865,5342.54446605188
199.579571536124,385.423051640947,4620.21984200972
0,771.129579569095,3746.66037656726
0,700.943038437358,3778.49450378811
136.442022728,430.985352314668,4306.4901667136
79.782292116,345.03470016948,4766.49035028762
139.0477556,526.990717063023,4111.42389480909
0,763.702475406286,3696.13004922669
105.758255832,706.174946938234,3834.34744544637
251.437868084,375.999313377377,4937.66782478142
188,687.69226310885,3867.93860240618
112,793.751344025959,3794.96103140682
0.914300136,337.243294842602,4915.3055640058
184.475135204,373.524141664631,4978.59982616454
0,357.92972726344,4625.667575301
19.453428016,600.36616047887,3993.87380701657
196,328.208637826622,5338.30275179605
121.747566572,355.738157659659,4961.98493944107
0,1031.32445496577,3623.49247552464
0,341.195545708085,4604.74519731499
0,339.285256493909,4622.93341998595
1.77620234,906.162471356399,3763.25292310186
192,365.510837406139,5195.58589768376
0,264.565305529079,5403.16104301586
76,473.744661204979,4225.02539172887
91.114925584,705.955052775984,3846.04859194519
91.06312244,419.039695032211,4307.25589007568
364.81678636,372.747242960026,5251.69887880311
0,806.708721735509,3607.18126987729
137.242146910611,374.672731644817,4466.20624703541
142.508679932,645.928720623592,3939.58684896994
108,388.779959285029,5114.62188872134
0,401.403300447804,4376.67104508801
126.473097504,350.635619913428,5367.35740463134
224.956223324,381.921218843214,4809.13528328622
215.43179266,406.395396026229,4979.1201534967
0,1018.68881382476,3680.1199684568
178.630218372,465.085337693937,4196.9350563613
201.217031204,412.862612752115,5082.1071245492
180,369.772571711169,5093.37725720853
172,389.611200617748,5029.25834263807
172,401.737063191221,5060.86861482785
185.025648584,550.117251073911,4104.10588083814
149.38979336,383.374451052838,4446.23472316991
176,379.58044768505,5057.02272598211
0,1006.30997077973,3690.25637333346
0.999982856,647.236383730467,3901.12121756973
179.846990488,676.991964224815,3882.43511985824
0,591.449647620062,3956.71385569242
151.900731404,355.634033772214,5335.34593164012
116.665333452,396.252285455797,4919.62254463816
230.575415284,359.678973826165,5216.0628524402
128,389.350206269772,4899.04665708212
0,994.732787306606,3703.37407433421
110.766035964,399.178594329363,5130.2117149465
0,910.40729445777,3645.19075046687
0.133469796,336.838347919393,4931.55236103753
38.774125484,342.216103970911,4457.22745307455
188.965500368,419.372481948413,4362.62844222881
184,382.681918518185,5044.23944227034
136,378.643170827935,4893.36285187878
111.680871548,363.197600871076,5064.66037428817
0,958.421327626286,3719.62257798581
151.721751804,381.174147359412,4657.71091460201
120,363.719855094357,4936.60025307763
137.958614132,793.066124249228,3805.57174131188
162.486561768,359.517036196686,4732.65648323527
87.0082337,693.082933771706,3827.92173201401
177.0359817084,369.309474761685,4698.80037241729
120,470.719836229109,4249.04605661629
110.81207774,700.302118867636,3825.41262530727
142.377316608,495.344750979181,4195.90722775991
135.434380712,378.899300217648,5114.73178182908
1.508191512,353.323246973802,5016.1065599425
0,791.475661628506,3740.53577867675
124,371.264469070094,4880.59699076029
0,344.879927825834,5169.63325764401
147.927845816,370.021048520773,4645.52367512556
138.324832804,383.620154571683,5143.57700061264
156,369.052944206551,4927.30327850371
