"Area_km2","E_km","N_km"
189.870327428,354.905430027848,5220.06091155147
163.87184128,388.252612045607,4558.32009923075
144.449166548,398.517371597152,4896.86289401611
136,336.297620849068,5317.07662880038
102.04549838,727.299623248473,3811.28644066257
0,344.682012306877,5168.55182098295
241.40361026,377.690589448518,4797.59754985817
154.901866788,373.695222383929,4768.46633454149
146.042952004,364.009470986825,4991.46759415067
0,1029.42647618882,3652.45396166567
116,384.743093383135,5010.6537688434
221.178195604,458.059625605784,4234.26919935944
90.864584932,347.77232690008,4762.53011214176
135.938317028,382.047252138537,4568.09686002396
132,385.723385144812,5133.38404054412
0,490.109628278837,4126.5684690127
128,364.570269007761,4770.10296109143
0,985.998660907712,3635.82057626907
0,783.482480615811,3680.69732755792
116.549920252,421.852765268713,4302.46863058161
166.419783192,365.172176214217,5291.72993561747
0,913.643644535235,3706.19570772005
148,388.547740314208,4983.98920063816
191.19228564,345.005946227351,5274.53726028817
136,385.747750708293,5046.4517045311
155.536782768,407.080639442707,4967.79833310868
226.709283812,700.096583779213,3879.31510695862
149.019658012,436.660000860366,4285.00771045986
181.700320396,457.005677901343,4218.68293400548
101.191108508,562.553380162202,4093.96071828694
0,776.424653192663,3744.47085430216
92,387.799758675109,4994.14153075039
0,353.19165395402,4608.60687797876
275.10838098,687.252880045545,3849.03620581221
212.116535244,393.296386583295,4843.25691069602
148,380.376281064067,4907.69189751893
94.02203520048,446.35018476924,4249.28038297669
200.078237092,505.385466635838,4179.89353618092
241.558041248,778.975064542593,3781.47940332169
194.677640564,361.984718229869,4487.16483664099
150.140616868,357.308339485712,4973.5028515798
97.30424206,349.290090350182,4931.2412306196
188.582316704,424.347991892137,4380.19573487682
122.5665273544,387.300811812628,5209.85786114464
54.80842336,361.400674119271,5047.59653364785
167.123171276,629.376750576473,3975.87950802493
159.962410744,402.872508828205,4417.92929353427
229.249194564,704.137567693102,3844.18541486577
86.469825628,372.459710495487,4517.46278189104
190.28282074,350.188781271624,4861.92212832099
7.048070536,347.027590279667,4682.48408199394
358.88167866,653.425684662419,3857.9073354063
0,910.622001336568,3644.51385842893
0,332.629537564622,4636.94155776468
204,372.840004002415,4916.98137803987
0,335.027944564791,4907.59254701955
161.840658412,355.911073319246,5342.29171387417
0,773.992040866874,3655.23454767883
252.632665796,701.073018876549,3861.75790626754
150.959292096,738.14247906232,3806.49150678138
195.881721436,389.910164938919,4949.12115848999
184,360.767866870643,4860.01973764556
0,336.695841371271,4920.50407711568
209.88894306,505.942452788889,4144.90850812499
118.929697076,368.943703025909,4660.45241388677
0,346.83862488084,4994.5611976304
176.374860388,779.475886696328,3802.85485839176
154.273313104,357.532908951331,4715.37717735386
233.0602503704,465.637153402174,4197.55347106221
189.420155552,369.266069714001,5101.10618982078
133.535836216124,384.607507947691,4622.47210976731
173.673634008,376.748868395872,4605.37728542142
0,354.504747445577,5131.96843248842
209.905442148,368.680165814212,5250.66796042273
5.140864156,341.902107650637,4799.18352303264
121.924472068,430.589036963254,4307.46795758537
173.407749196,665.114381868516,3910.58451498532
3.825241892,356.707661333973,4530.21239096348
199.662128464,364.188777267211,5363.1912952424
0.552968208,334.739010580653,5260.35326932501
143.066796532,364.384770778211,4674.29948654538
140,458.54163890064,4248.155660398
176.803147156,334.377777942301,5351.97267149579
209.850666196,589.065834464739,4026.40871684026
142.627473708,380.679686579807,4534.81732130234
108,532.527778043036,4121.77469229061
2.2840654,900.877728893222,3764.57700937068
227.497037036,478.002223331049,4191.65873908924
195.054009532,394.003310962697,4568.10401757053
0,299.561413649226,5293.90180220132
0,808.419575755978,3601.93885885166
0,349.524854742698,5009.5438563447
128.607345652,415.460659269027,4385.94455879631
0,984.940315452501,3682.486041009
25.294640952,341.681944244409,4781.99878009592
0,341.066107711443,4646.00396683195
152,385.878309633045,5058.0135778454
40.453076984,344.905833973913,4770.50450680939
0.158831932,364.435399240685,4544.07683096353
138.001636908,379.269673653417,4660.15100412853
192,370.922565933711,5230.67755873761
232,372.342517348841,4933.67799478537
129.33635194,415.167248143092,4340.98397384194
288.497913372,805.012277908801,3778.16249431297
137.74408686,753.871663946789,3810.16380320776
169.42263642,370.60216328935,5074.0403042945
199.027140592,674.707329269559,3879.57157667408
132.099061376,528.771286747204,4150.30304267391
0,334.247918941922,4941.73090203524
148,377.623393844226,4993.67134018391
148.68968444,395.336372216209,5150.647620331
115.680871548,363.878693072835,5064.11598887214
179.160965008,668.649040766833,3922.45132929828
120,390.059603196809,5002.94578847001
180,379.05173273811,5186.08277996972
153.432911892,582.098012954137,4080.39590703708
144,340.360989112298,5329.15642736161
200,376.779018438396,4838.83378180405
28.344989732,350.258183680076,4843.02264412541
172,387.44725870928,4853.67584991948
6.952045504,670.979634373411,3829.71721237741
0,344.911363029825,4723.64875756663
149.608224844,360.7328899156,4687.8403972958
176,361.816416959926,4781.42994826627
147.544103836,653.390143393763,3938.19655398734
162.99533942,364.764579401672,4828.49864829175
0,624.227969089036,3897.96885493079
138.522815104,369.331648039213,4758.75649427841
137.79713682,552.070519214775,4102.72988856779
0,758.014367601091,3660.27567655028
202.191479892,498.636277144032,4161.54392149384
168,402.111886111987,5079.91947691033
183.827564984,396.067599583467,5176.73548327123
107.90378088,613.033132200477,3993.72963376594
152,400.188344904669,4978.19765043393
210.353128936,395.718754308803,5161.31514678863
0,934.923676729936,3707.24549220814
177.210932144,408.943086453057,5011.99253230941
0,352.029373498472,4620.75827741648
0,348.28709521022,4574.91743749027
0,351.437727022476,4651.4446270855
148.837228332,436.086146517613,4294.43894962157
274.573135596,735.648942927369,3791.01170013293
176,364.325483925377,5213.01083486394
0,403.258312276057,4323.50893370457
80,532.706763516194,4102.71923384089
123.228511764,543.823829480202,4105.05988085657
188.839562664,419.439202519205,4362.50519241698
70.86531278,402.092520177881,5130.90136252942
160.589101804,331.675537890048,5306.34440217773
173.241692976,412.47103837522,5036.74987901621
232,469.736252998058,4215.8686448625
0,901.517666678765,3669.35766948477
132.0623933,370.69590753432,5283.32192497381
0,732.895305867536,3699.72098786943
66.910175468,528.339576731973,4104.98732000467
1.409324076,742.550141052388,3754.96560676523
242.4837115,409.417621151527,5101.21041951044
112.646410284,364.747158333178,4449.38956147394
0,969.409647866879,3675.50071163156
98.41940638,711.067559082076,3813.39981595522
0,794.087994791613,3628.07957627485
176,384.875724770784,5175.14855536549
159.563069608,355.682081707294,5315.83882220275
121.336560152,718.433190544428,3814.93104487041
74.558221644,370.075285139052,4642.16346180517
216,396.853012018241,5032.32218003851
112,465.24615888856,4255.98379423359
106.185802508,409.345068609748,4399.63229842311
109.880884056,427.387459977501,4345.24907121844
107.91357852,399.944531388773,4918.0853565266
125.538108152,524.049689058244,4113.26057227514
238.129033448,638.447115247671,3881.59185423688
72.92443578,697.772963569371,3820.10661939224
0.674435412,338.779077950069,4977.51020165555
0,346.425342838901,4667.65445628353
172,361.048559487049,5185.97227114291
265.84402508,485.419592924139,4216.66628194763
122.181251036,351.128930653151,4919.89738366121
160.460952392,397.331786783244,4861.94334999265
196,379.262408906702,4864.50929955638
109.77705662,366.448752300794,5025.45886358313
0,969.072722700119,3706.55842167487
197.293225782611,373.491562487545,4466.66312377705
119.023718176,428.885374979707,4326.24503982407
198.559973292,487.409291777529,4178.5790387261
8.699815424,372.403295594389,5142.50452736117
165.522389492,493.813035626555,4196.68858625646
0,628.10897596342,3845.69394897538
160,397.476883303539,5012.34285050193
279.871560064,685.657661430656,3867.2456257601
140,519.7993763513,4141.55261116743
144,724.381093652953,3802.58546973142
0,337.406578768051,4815.20304733998
0,758.849017543409,3731.66032600081
0,908.917221124824,3722.08061160551
78.995782832,427.883444255667,4288.14351235396
193.370276144,394.925943603477,4436.29465026589
0,682.156257094126,3819.02354485917
180,396.351018832846,5089.90825666963
100,395.05310881943,5130.10168104908
176,380.079694564555,5066.85685557126
140,398.438706017662,5110.7231131689
173.9893504436,360.666575457936,4749.41650300057
0,781.755823134105,3711.95708285637
0,960.314340874291,3720.07093778939
152,373.95382560383,5015.30354410673
88.845715004,355.060098949766,4815.9172340987
159.94398678,372.550326609035,5112.56172718194
0,882.332795323762,3577.66176073202
188,373.3871262042,5052.50027165461
168.099328964,319.358824045323,5346.97154794317
198.233608736,411.32616658358,5057.06132435611
150.5021515284,370.128670968489,4697.52498321087
194.781525832,387.237884451096,4600.80433871525
219.845485564,394.57604990663,4585.37677996393
0,328.129255505541,5277.62263170359
76.541637512,439.255619106863,4268.73450451351
139.191306316,353.533073164108,4699.30247300482
140,393.11265093634,5101.44772994878
148,341.959786453131,5343.41892668608
204,370.17160647529,4810.7375349816
148,375.887364930634,5196.17568315357
124.369232696,710.287928351128,3824.6996213864
148.759121236,385.453995886172,4523.91299926609
212,749.454967848945,3791.8709788275
0,311.563126535377,5286.43074774651
211.349503756,723.761596476938,3789.02271742748
233.075355536,362.322466785119,4731.32810156855
0,351.450880435204,4553.2375431196
180,377.278543606041,4825.30791159979
231.695149906,391.159607631526,4828.02328173322
0,620.744546369593,3911.76333818471
151.592099092,412.411661612513,4410.17594969011
139.663747448,417.156050527211,4352.59949950338
144,327.654773934266,5327.58321849547
0,916.779551473887,3750.33782900472
0,957.089367847893,3697.53736131983
172,360.373079136135,4920.28449144481
140.922369616,361.928467646169,4802.9480534069
91.178731844,413.874867824594,4372.5749836983
264.90115368288,834.435934732046,3773.25384015975
166.585523056,352.365521122847,5328.07427736573
0,929.88825425197,3596.24821790839
151.289048516,308.250448052685,5320.56298473536
164,365.34073080282,5197.22649365508
168,472.158698022204,4247.97649093619
200,481.558958727033,4204.49041535345
147.610676136,368.594841817427,5037.21150085459
152,495.776923728279,4188.12332547643
0,904.878508120426,3616.33410330257
0,897.170352762235,3742.24189439066
0,339.704162336665,4829.32122103568
63.730439052,656.247687543713,3882.61101449315
0,979.662316678059,3719.40101822433
0,929.875711743588,3728.81996739054
136,378.850675389256,5029.46754123477
0,313.383956095939,5268.81400483409
104.134751536,369.806632254641,4650.6100063774
157.55113684,463.733454565608,4267.27849627628
62.150304688,714.23724459773,3801.6110577243
3.303713076,363.731712924368,4602.23365990876
139.862091072,653.636125201279,3921.21809856715
196,383.33289436516,5100.64089195562
14.006396652,389.448792920417,4418.61315052431
94.209498672,557.046978395073,4088.38509895171
171.011031592,421.143596694619,4398.83793480408
172,362.959971032132,4791.08725794566
162.970731828,350.832142289865,5366.05556774125
158.797500664,770.033976244023,3810.23824656341
65.527555136,566.683045045216,4084.65104842241
174.903015456,388.738403672048,5118.51423343896
0,728.065834894078,3724.84688027088
0,1007.26353356584,3691.03530904678
0,604.759853054607,3936.10977470754
136,530.784817135534,4131.38005647239
143.822758608,699.914938601023,3829.56592381305
138.74382592,391.258385566332,4531.44959103176
160.764636184,360.726741645354,5235.9506773815
128.650956296,633.27207442806,3960.98884656577
0,333.826434059678,4443.17418985229
82.493654304,644.082011374685,3939.31919562066
123.183824948,383.834330275162,5221.78034397475
176.037690708,454.003272989926,4271.930568765
191.352705616,483.337224786528,4244.64163567227
152.955571644,662.606530179804,3934.73885575817
120,380.46747628168,4878.58418495591
158.456350284,448.849100727772,4287.08872354173
88,378.098742969031,4639.52073863311
130.645542268,389.034214336122,4612.12975452624
116,748.915198456656,3801.67543990204
121.079752084,380.701650480157,4650.87281798254
160,330.599840776971,5339.68142655262
0,593.252606301682,3955.45583214773
0,757.550564305875,3747.88472284328
130.129196392,505.982754638,4195.07595876978
0,363.346402231599,4567.6512406235
87.821627996,581.479470648449,4011.32232624974
115.72065882,475.006520336218,4258.95543767493
1.431387044,752.117667592623,3758.46798522205
49.609744472,340.303572357488,4865.26447685996
165.471999644,355.639350656654,5264.50537684203
144,385.342412338297,5036.10734827645
96.091054732,346.42204117492,4905.50275525743
128,538.268791684425,4113.08753239227
26.1713719,365.128499065777,5154.39358412398
136,387.225651407074,4882.74447580561
0,770.623961024059,3629.74824789381
0,566.897707296388,4022.59208992158
0,766.13932375315,3694.19102552352
156,385.663620656313,4972.70986768911
195.348113424,368.109165906761,5086.97179072719
0,357.552750084721,4428.6772828293
0,353.139827256828,5027.6702495127
0,927.713906861671,3686.89273569175
136.833961784,541.9235542417,4123.79677100077
37.184199852,341.931358017182,4754.36107298081
94.593921892,373.814357649184,4631.65185618302
18.723169624,325.738666034737,5295.90334437501
129.403720484,541.776973526446,4092.99732332305
0,1029.93983236924,3629.14651242652
156.8322832004,395.428093145094,4871.65327821518
0,375.194203414856,4429.93813703887
0,635.299374003473,3914.79483787724
0,603.615145111884,3972.623684687
135.965185916,341.973326318392,5290.13404075925
94.321913584,371.678548094671,4530.16908968819
148.619893496,534.048309597163,4140.08960501953
148,518.57677546666,4123.21806814895
252,475.824481165753,4231.06470675624
138.383804614,398.866159055508,4882.81051683666
0,345.366351716766,4593.61242384995
0,995.824831348911,3703.27831069886
176,361.161474529515,5272.88038324302
168.64121424,406.689566939206,5001.4658965973
175.343592228,641.597612808575,3952.33646508871
145.428039088,372.057762100623,4492.06481160862
0,752.706161565265,3709.54631526524
219.266506424,682.572882827565,3899.16859065217
196,352.643780104379,5286.58716317291
186.303421048,512.001812531397,4161.58072975012
200.348275376,388.660082533366,5196.92946945711
214.252044792,356.060828107333,4906.04035184682
0,959.07438770218,3641.36283323956
144,398.652064408415,4992.91823137665
208,376.101739570333,4943.12844252216
0,331.502492033825,5051.63415975722
225.237636512,492.321987429592,4228.79978597116
0.999982856,647.008660538272,3900.92569015881
131.43593784,409.386489825659,4990.68982204752
219.2849302,409.557762692268,5024.45453766573
203.644833832,384.294424187831,4811.30237637291
143.42452144,348.85523920966,4736.89700802342
0,896.20287374324,3717.67602034201
179.9515036,352.459757863651,5203.70543815347
158.654231476,731.107101024266,3764.25726590175
106.228477,373.514567629938,4586.23721865929
0,1019.15446400545,3678.31339030499
240,385.570109288702,5082.00645941054
185.31864202,373.704080140453,4719.81916630766
93.204227428,573.863344793308,4084.04386251148
118.021428512,426.675204270441,4335.77005484731
169.325161788,374.797301985994,5268.64788050528
184.12115008,344.481915840067,4882.77192106277
0,743.543943980561,3675.33071283082
45.517795316,572.877845647723,4070.45244630193
9.498040276,295.813551449213,5315.86958227385
