"Area_km2","E_km","N_km"
446.987008496,756.649665414212,3782.29206912733
275.814120536,587.507251212639,4014.44696720716
419.55198956,534.961125908662,4126.45939093838
171.173631788,588.248486454861,4035.8703848301
0,341.402672433487,4641.12541327725
295.999675976,326.449824931369,5335.28976579545
458.418266176,358.570817240981,5362.75777933361
0,776.983307171869,3746.2856950131
144.825319788,295.679760583803,5331.38120135438
309.635018968,703.999759454347,3846.85886577274
451.51242276516,422.972473258596,4308.73452401369
237.583963792,516.031227261105,4109.48434616349
13.199333952,669.73338591075,3831.01261089238
0,263.4228014647,5426.29049791678
205.591695664,563.486071820604,4087.83652753738
331.56452058,713.553518263962,3813.97387865586
346.759172628,376.120026845006,5028.09838303516
255.92626466,347.671609877892,5275.33446629158
451.205194052,401.583100420121,4964.30788119796
0,732.413050009584,3711.18671357094
239.314324432,381.966647350989,5159.28128170859
234.856516768,392.743241715143,4435.28001813199
546.31105926,730.499903045586,3790.66989563075
387.634336932,373.163188942514,5249.8173927319
0,286.812453685901,5360.79277195883
147.72821474,344.350279143029,4862.41741774356
325.349854356,729.999691955575,3807.09785381955
0,899.075616534509,3722.93572968388
0.814653856,567.607830453191,4020.2950925305
229.094088824,375.983262098961,4447.87382938369
494.29366125088,823.432151147389,3773.67220524623
469.111265684,523.619717731332,4145.79086561756
316.963576264124,375.843593290721,4624.0558751945
236.476110484,335.572028249444,5361.26558083046
302.164348264,350.842525383245,4771.79469390801
42.816996644,354.983684893036,5016.91381368806
296.92174122,371.362219259987,4510.98922405763
0,299.673358242759,5296.29534298079
0,607.701402078444,3939.00543531182
409.162454544,699.876164620478,3871.02516556335
381.435611668,385.078218525366,4606.18910795504
358.717388296,370.449275160484,4767.22571421577
264.686163024,370.437208569485,5274.59960528036
5.344548436,334.30271789914,5261.77019127811
284,367.602735387954,5213.93512921708
262.514013552,395.681928460527,5160.19696061758
235.358663244,368.370400198378,5103.85309019827
344,398.457601861586,5049.127777642
312,339.053008201155,5346.52661235826
40.452511216,352.599907689542,5097.24678295639
13.003117216,331.968554644885,5282.71170539671
302.232455812,377.840308330541,4658.49466247969
519.429611636,386.207552277058,4584.67686743419
401.818161448,418.130137666239,4379.35462509557
0,941.760006742585,3692.59271186648
248.492722184,359.864139047531,4715.29972795285
294.1239097484,370.961682674191,4705.73543178521
395.555585524,426.403456422527,4332.73394092043
0,789.192215833005,3621.8343853158
383.028100712,414.100669964615,4399.62801847647
254.326152008,357.559022802767,5265.24595080793
100.313467712,361.008368968258,5039.67781505982
0,608.258104960926,3969.26998904884
403.3058097,379.734728926651,4805.14197591127
409.565915724,357.849730065678,4920.24923815502
248,383.694919002546,5100.26551267878
0,624.504295413254,3905.14379886986
449.665981128,508.590255805962,4157.56021151322
0,916.434933632532,3707.9038427195
284,476.19437444246,4232.24591928686
0.649143124,340.537630481753,4821.564900624
0.308403916,342.216183350723,5170.72745312137
0,1029.33577421962,3631.96715060108
380,372.97318552006,4936.58477378304
316.911333432,355.202879671118,5232.88691337736
425.632822852,674.061075332436,3919.30488071983
364,358.59116417263,4862.97327987531
160.945271476,732.95229095825,3762.51778933277
