"Density","Year","E_km","N_km"
4.64197412206816,1977,426.550526042158,4379.12027543136
4.61755461446423,1977,515.414667860106,4137.33938371588
4.9158827693951,1977,358.794243347014,5345.37137869473
4.62271469037977,1977,422.366885972802,4355.14688547579
4.57494020133971,1977,384.300167602888,5099.9970913146
4.35348394873938,1977,671.154856937793,3919.23294952776
5.407688385692,1977,360.111036833037,5260.78123550213
4.67160503905857,1977,386.000697403578,4558.3840680646
4.75343384745118,1977,397.306683168515,5147.40202189257
4.75893040170619,1977,361.739622644823,4745.70144372982
4.24171132305194,1977,752.674825327639,3787.37022259225
4.80481901766989,1977,494.628475065148,4196.57285153688
4.2983944899569,1977,396.294975203884,5013.19438003245
4.64594001242124,1977,397.138452171782,4567.18975371388
4.67638388356403,1977,361.569651932589,4722.72031305419
5.32457561462943,1977,352.322197551779,5269.25625784233
4.62520763068526,1977,352.650917815702,4865.1714367515
4.68113869288973,1977,427.459558109052,4344.4127608806
4.69665110876127,1977,373.984509710844,5112.7015124027
4.96124519825537,1977,456.682077237424,4216.36478595985
4.15171821749639,1977,680.000797487797,3883.36556426672
4.32850297085217,1977,636.586983972628,3961.61394987942
4.45786857443293,1977,359.438574668263,4859.07008509957
4.48870624812665,1977,373.725342497651,4836.96779092008
4.62184819028219,1977,594.790027580263,4066.24767445243
4.61965779370173,1977,381.08378002333,4542.09698291832
4.34079562850266,1977,684.23275287963,3896.41901462554
4.71568751531946,1977,359.979999518957,4790.62841356153
4.25206966777351,1977,373.341041529228,4992.73787969403
4.21667703258671,1977,380.86798020519,5028.74072646648
4.53537344940222,1977,380.580697880315,4826.66793041286
4.59305592437009,1977,414.168807975498,5030.01539807148
4.26094512742442,1977,754.403993847944,3810.89290780242
4.26862275317556,1977,708.171981930984,3826.50516609522
4.60081497918378,1977,418.538768366967,4307.46823481455
4.96878981518687,1977,334.476815396747,5364.08341300651
4.49158557426662,1977,380.951823202264,4836.56181725692
4.64332527108888,1977,404.103074068171,4422.80182977876
5.01203003794785,1977,309.706845538037,5345.52220904724
4.76857602384366,1977,441.934616515824,4268.90441135891
4.63715823022155,1977,412.500330395334,5085.23816978837
4.51557308221677,1977,415.840376117689,4341.2224505984
5.02091636531163,1977,462.702585691817,4197.02667088914
4.35255355369315,1977,367.178888759757,4988.23471255708
5.14502664323934,1977,368.552842085288,5218.08968179942
4.38630521843691,1977,700.785004436964,3881.5846805869
4.55414733915101,1977,416.547239336568,4373.42359292607
4.52401102195107,1977,591.673769154123,4029.33627255769
4.65690587866837,1977,578.959219115962,4079.060328224
4.99097846381274,1977,356.796506287734,5189.54888955868
4.61678755499552,1977,375.903814878722,4716.92002528201
5.09559705363662,1977,382.488626669913,5231.04505451962
4.74620555633211,1977,385.829811660815,4568.18695942336
4.33680287422072,1977,629.470659638823,3981.57679547121
4.24182073094278,1977,657.967221073245,3921.70928756715
4.7107559378061,1977,345.103796496219,4880.71187931469
5.27295587478961,1977,361.556667599761,5270.9546662375
4.7933674319008,1977,357.572596303072,4760.80570208906
4.60868882473887,1977,421.719797834303,4362.09699798301
5.09027926926494,1977,376.096011340801,5209.22387544196
4.46493697786913,1977,364.278637601943,4972.20288304571
4.6274001491822,1977,377.946481175118,4794.70524550476
4.43612969674376,1977,401.525629637474,4980.02392909016
4.36957249652325,1977,374.459000136876,4974.48695055132
4.72421650263226,1977,344.280643689883,4887.74784873879
5.11001043287932,1977,347.28172300401,5308.37449002343
4.47088492241528,1977,399.18571143599,4972.18261695317
4.35866384737389,1977,705.183297180005,3867.61876089747
4.80225103598277,1977,381.185240846989,4926.36062006759
4.54435141136852,1977,409.500787088586,5000.63369679403
4.64454060399403,1977,388.314973596462,4592.00374389281
4.82417546051974,1977,449.894760560271,4248.48202038206
4.66414228590061,1977,345.39737945568,4750.61513350711
4.4515669981901,1977,387.439298272879,4880.28683775897
4.19630495642512,1977,757.57472449675,3802.28669204966
4.53480103906055,1977,389.95961566602,4529.80347470651
4.57823906458243,1977,406.570332131959,4963.5373790289
5.03597234901813,1977,352.172554628796,5204.68492855933
4.6405476689314,1977,372.311750085305,4491.76375389777
4.57470512475718,1977,479.957161364001,4250.64029698544
4.56906640472983,1977,379.156382574516,4964.18335484314
4.50022804379192,1977,397.688565657448,4861.74644699933
4.48845217678318,1977,383.932254627386,4891.87983054848
4.63351615525484,1977,371.447594087032,5104.12095086329
4.73248788285822,1977,388.260231429705,5128.69806997621
5.06462036903651,1977,370.862893821544,5279.54397184186
4.32199454329807,1977,696.45508773008,3843.64737617666
5.10110792968902,1977,340.036529852115,5325.63444740571
4.52165599097753,1977,380.565127036773,5075.10766954018
4.5921352632711,1977,407.679781845858,5036.74697812002
4.98327321494168,1977,334.484888802572,5357.26253955525
4.58349488420826,1977,369.701458120995,4684.98996773979
4.93949020894681,1977,299.131894707906,5362.3732724778
4.5991745009773,1977,380.235094682628,4533.37436914004
4.38069432458716,1977,726.762760441028,3786.22710606125
4.58229353632219,1977,410.244611016845,4975.79039315135
4.24608775380827,1977,689.98206234374,3835.53605452921
4.93963835507613,1977,356.697363915856,5336.66553530003
5.00531023014014,1977,480.081972977643,4225.78820973166
4.47697237190266,1977,370.564221401287,4830.69167853075
4.56853623110291,1977,371.65515951042,5093.38440622755
4.59246322636708,1977,414.788270207181,5020.68672632406
4.22854975586714,1977,796.537161781118,3790.38961968157
4.72347668680256,1977,370.067070828943,4758.34517016917
5.00196184432705,1977,487.732851510015,4177.88656553936
4.63937012654002,1977,542.191736024142,4123.27428230097
4.64459744246486,1977,409.818284619563,5102.43706619318
